"","Review_Date","Author_Name","Vehicle_Title","Review_Title","Review","Rating","model_year","model"
"182",2010-01-11,"Booboo","2010 BMW X6 M SUV 4dr SUV AWD (4.4L 8cyl Turbo 6A)","Bavaria rules","I had several turbos, incl the V12 twinturbo MBZ but this new X6M beats them all. The suspension and insane acceleration supports speeds that can land you in the big house, so one has to watch that head up display at all times. The X6M is obscenely fast and beats the Cayenne turbo. The ride feels safe at all times and the brakes are tops. The standard ""drive"" setting offers a cultivated ride in Rover style comfort, whereas the car undergoes a major transformation in the ""sports"" mode or in the additional ""M"" mode. This is where the fun is, even the mufflers sound different and menacing then. This is the 1st performance crossover SUV/Coupe on the road! Makes the rest look like shopping carts.",4.625,2010," BMW X6 M SUV 4dr SUV AWD (4.4L 8cyl Turbo 6A)"
"183",2009-12-10,"Kate","2010 BMW X6 M SUV 4dr SUV AWD (4.4L 8cyl Turbo 6A)","My X6M","Brilliant car, fast and fun.  Very very fast, more fun to drive than the M6 I had.  Power is very smooth, no lag, and it sounds divine.  You can get to 100mph before you know it!",4.875,2010," BMW X6 M SUV 4dr SUV AWD (4.4L 8cyl Turbo 6A)"
"184",2018-02-02,"Don M","2011 BMW X6 M SUV 4dr SUV AWD (4.4L 8cyl Turbo 6A)","8thyear if ownership and 3rd BMW","I have truly enjoyed my X6M. Loads of power and control for such a big vehicle. Problem is that my 3rd BMW did what the last 3 did...started having problems after yr 5 when the warranties expired. Turbo failure etc. granted I drive my cars and this one has 130,000+ mikes. Still fun to drive and now looking fir s new ride for past 2 yrs. just can’t decide on something I might like better",4,2011," BMW X6 M SUV 4dr SUV AWD (4.4L 8cyl Turbo 6A)"
"185",2010-06-29,"Dogsail","2011 BMW X6 M SUV 4dr SUV AWD (4.4L 8cyl Turbo 6A)","The Beast","Just traded my Porsche Cayenne Turbo for a 2011 X6 M. The vehicle is unbelievable. BMW has figured out how to create a super fun driving experience and superior electronics into a superb package. It is tight, scary fast and very aggressive styling.  If you drive a X6, you'll buy one!",4.75,2011," BMW X6 M SUV 4dr SUV AWD (4.4L 8cyl Turbo 6A)"
"186",2017-12-13,"B Rodgers","2017 BMW X6 M SUV 4dr SUV AWD (4.4L 8cyl Turbo 8A)","BMW X6M Disappointment","I purchased a new X6M in February 2017 from Schomp BMW in Highlands Colorado.  This car has had numerous problems, including the air-conditioning not working properly, Apple car play issues and finally brakes noise. Although I have gotten all of the other items corrected, the brakes continue to be a unacceptable situation.  My brakes on this X6M sound like they are on a truck.  The squeal most of the time when braking and vary in loudness, most of the time unbearable.  You can’t drive with the windows down or the top open, as the car sounds horrible.  I have had it in at least 4 times for this problem.  I have been told things like you have to “dog"" the brakes to make them work right which is ridiculous and absurd.  I have owned lots of high performance car, Corvettes, Porsches, Range Rovers and Mercedes.  I expected more from BMW quality and service and have been sadly disappointed.  For a product that I thought was ""top of the line” in performance and excellence, this has been a big disappointment.",2,2017," BMW X6 M SUV 4dr SUV AWD (4.4L 8cyl Turbo 8A)"
"187",2017-05-10,"Bored","2014 BMW 2 Series Coupe 228i 2dr Coupe (2.0L 4cyl Turbo 8A)","Am I the only one?","I purchased a 2014 228i with 9K miles after an exhaustive look at other cars such as the Audis, Mustangs, and Cameros.  This was the comprimise between what I wanted (Audi A6 w/ 6 cyl) and what my wife wanted (Camry).  Love driving it.  Drives wonderfully.  Quick, steers well, and is fun to play in.  However, I've only had the car for 8 months and it has already been in the shop more than any other car I've owned.  Every little thing seems to want to fail.  Since I bought it: replaced the radio/nav (still doesn't show traffic), replaced rear shocks, fixed the sunroof, replaced the AC control unit, fixed/adjusted several different sensors and ninnies... Even as I type this, I have it scheduled to return to the shop tomorrow to fix more issues.  Unfortunately, depreciation is forcing me to keep it a while longer, but I'm afraid that once the warranty is over next spring I'll be on the hook with a non-stop list of fixes.  Maybe I got a bad one.  I hope so, as I love driving the thing and all of the reviews are positive relating to its reliability.",3,2014," BMW 2 Series Coupe 228i 2dr Coupe (2.0L 4cyl Turbo 8A)"
"188",2014-05-21,"clint76","2014 BMW 2 Series Coupe 228i 2dr Coupe (2.0L 4cyl Turbo 8A)","Outstanding Coupe!","Overall an outstanding coupe, significant improvement over the 1 series.The engine is impressive with no noticeable turbo lag, steering has been lightened up in the comfort mode but does get heavier in the sport mode.Handling in the corners is on rails, wish I was back in Germany driving on the autobahn!Interior design is well thought out, controls are easy to use and the temp display is visible with polarized sunglasses now (a problem in my 330xi).Trunk space is good and with the seats down there's lots of room to carry cargo.Back seats are OK for a short drive but I rarely have anyone in the back seats so no big deal for me.Got the mineral grey color/black interior looks great!",5,2014," BMW 2 Series Coupe 228i 2dr Coupe (2.0L 4cyl Turbo 8A)"
"189",2017-07-12,"John V.","2016 BMW 2 Series Coupe 228i xDrive SULEV 2dr Coupe AWD (2.0L 4cyl Turbo 8A)","Oh so much fun!!!","This car is the funnest toy I have ever had!  Incredibly fast, AWD holds the road in any weather, comfort and layout feel like a cockpit, and fuel economy is surprisingly high.  It draws compliments from people who talk to me about its appearance.   Back seats are serviceable and trunk adequate, but the car is best for two adults who have no kids and infrequent needs to carry passengers.  Cannot wait to drive it each day.  No complaints...""The Ultimate Driving Machine"" tagline fits perfectly.",5,2016," BMW 2 Series Coupe 228i xDrive SULEV 2dr Coupe AWD (2.0L 4cyl Turbo 8A)"
"190",2017-04-10,"Ben","2016 BMW 2 Series Coupe 228i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A)","Great car","Immensely fun to drive, relatively practical and (so far) reliable. Still... if you have children think twice before buying. Also, the price is a bit too high to qualify this vehicle as a ""good value,"" per se. Here's hoping maintenance costs don't rise exponentially in the future...",5,2016," BMW 2 Series Coupe 228i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A)"
"191",2016-11-30,"David","2016 BMW 2 Series Coupe 228i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A)",".5 Seconds Slower than my 2007 335i","Yes, just a half second slower than my 2007 BMW 335i from zero to sixty, 4.9 vs 4.4.  13.7 vs 12.9 in the quarter, ending at 108.9 vs 101. And $39k vs $52k.  The Sport Display shows torque and HP used,  rarely reaching max around other cars so more would be a waste here in South Florida.  I also skipped the sport suspension this time and am much happier on the daily drive.  Loved the sport suspension when pushing the 335i, but the opportunities were very rare and the punishment constant.  The 228i is also one of the few cars i cannot drive with the seat all the way back,  at 6'2"" that rarely happens.  This is a gem I recommend test driving. A year later, I still really like this car.  No complaints or regrets.",4,2016," BMW 2 Series Coupe 228i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A)"
"192",2016-10-14,"Joe S","2016 BMW 2 Series Coupe 228i 2dr Coupe (2.0L 4cyl Turbo 6M)","Almost ""GREAT"". Whynot?","I've had the car for a year and it does everything quite well. But three areas need to be addressed: 1) I have factory installed NON run-flat tires. At highway speeds, I have to wear ear plugs, the road noise is so intolerable. 2) ""Dakota"" leather is little more than embossed cardboard, compleately lacking in suppleness. Research indicates it's the cheapest grade of leather. 3) The hard plastic door handle presses uncomfortably against my leg while driving. I had to apply moleskin to the handle as a cushion.Updated after 16K Miles: I’ve recently returned from 18k road trip thru West Texas up to Colorado. Roads are very good. The car performed quite well. Passing slower cars on open road was a dream. Response was quick enough (a few times) to 120mph, with More available if I needed it. Comfort wise, well, the car is not for touring. It’s a sports car. Surprisingly, no aches or fatigue on my 76 y/o body.Update: 4/26/17 Now ""retired"" (not driving as much. Car Is ""fun"" for distances <25 Mls. Road noise: excessive. Feel a little cheated on the ""leather"" interior (see above).",4,2016," BMW 2 Series Coupe 228i 2dr Coupe (2.0L 4cyl Turbo 6M)"
"193",2016-06-28,"Richard","2016 BMW 2 Series Coupe 228i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A)","I bought this car to drive for fun","I bought the basic 'plain Jane' model because I already own a 2016 5 series which we use for long trips. Never was really considering this model until I drove it at the dealership....it was fun. I am 72 years old and 6'2"" and yes, I go through a circus act to get in the back seat area. But in reality, at home there is only the wife and myself. If we have to share the car with adult passengers, you can make it work. Frankly, I enjoy just getting out and driving this little coupe. I have taken it out on a road trip, and it is a comfortable ride. It is not made to be a luxuary riding vehicle, so yes, you will feel bumps..so what? My only complaint is that the seat belt is a far reach behind me, and I do not have satellite radio, or a navagation system but like I say...I bought the 'plain jane' and I can live without the extras......after all, I grew up in those years where you paid extra for an AC radio, and later,  air conditioning was extra when it came on autos. The insturment panel reminds me of the old racing cars. This 4 cylinder turbo gas car has neck popping pick up, tracks true and will hug the curves. It is comfortable, and BMW put some style and nice lines on this car. Take a test drive and see if you remember when you once had a car that put a smile on your face, just driving no where in particular.December 29, 2016: My review of this car remains unchanged. Believe it or not, I wrote BMW about the navagation system on my 5 series asking why, with all their technical knowledge, they did not have a simple way to update navagation. My 2 series does not have navigation, but I solved it with a 10 year old Nuvi I put on the console held with a rubber band when I took a long trip. I get free life time updates on a hand held Nuvi that I paid around $200 for, and it has voice directions and shows filling stations hospitals etc...everything the high priced autos have, only the new car systems of major brands, are already 2 to 3 years old when they hit the show room floor.  I can update my Nuvi by plugging it into my computer. I get ALL of North America on it. Right down to the new bypass installed around a park near my home.Again. I love driving the 228i. Have had absolutly no problems with it, hugs the road and curves. Great pickup and will get you around slow moving traffic in a flash on the expressway. You can also pack more into the trunk then you think. I do carry an air pump and a can of sealant because I have run flat tires, and while they have been no problem, I am just old school and needed peace of mind.UPDATE Jan 2018. I traded in the 228i for a 2017 M240 series. It was like saying goodbye to a family member, but I wanted to move up to a six cylinder with more options. The 228i did not remain on the lot of the dealers very long, and hopefully the new owners realize it was well cared for. The dealer did not even have to have it detailed for the advertising photos as I do that to my cars as a hobby.",5,2016," BMW 2 Series Coupe 228i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A)"
