"","Review_Date","Author_Name","Vehicle_Title","Review_Title","Review","Rating","model_year","model"
"436",2015-11-10,"Stephen","2014 Audi S7 Sedan quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)","40,000 mile review","This is my 4 th Audi since 2007. The S7 is fantastic. It's cramped in the back. And it's not as comfortable or as quiet as my A8. It gets around 18 mpg. But beyond that, it's fantastic. It has all of the great techno-baubles Audi has been delivering for several years now. Fortunately, mine does not have the bioptic adaptive cruise feature. I spent a day driving a new A8 loaner with it and didn't like it. The S7 also does not have the Eco engine cutoff feature that the other A7 models have. I find that feature distracting. The S7 is very quick and while not as capable on snow as my old 8 it seems sure footed on wet streets. It did occasionally hydroplane on deeper water because of its wide tires but I changed the tires to a more wet friendly tread and haven't noticed that problem. The 7 has been a great car with only one problem so far. The air suspension was making a noise when the car was cold. But that was last year. We'll see if it picks up again this winter. It's a very impressive, well optioned car at the price point.  I keep trying to justify buying another M or an AMG and I'm always astounded at how much more expensive they are than Audis. I have since bought another Audi Q7. A testament to their overall value and dependability.",5,2014," Audi S7 Sedan quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)"
"437",2013-12-28,"s7george","2014 Audi S7 Sedan quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)","S7 Engine Malfunction Fault","Engine Malfunction Light came on after 60km. 4 months later and 8350km and 3 more times of the fault light coming on Audi can only say that it is a set ofcircumstances in the fuel system that causes low pressure and the engine malfunction light to come on. Audi has changed the pressure switch and the fuel pump numerous times now but with NO success.Has anyone else had this problem?Very discouraged with reliability and Audi not being able to isolate problem and fix it.",3.875,2014," Audi S7 Sedan quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)"
"438",2018-01-11,"Gordon","2018 Audi S6 Sedan Premium Plus quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)","A car with self-confidence","Imagine spending 70k for a car and being glad you did.   For the money, I think you would be hard pressed to beat the quality, functionality, and performance of this vehicle.   The exterior is modest but handsome and understates what lies within.  Most non-car people don't have any idea what this car is about.  For me, that is appealing.   I read all the reviews and most were spot on.  The only downside is having to constantly watch your speed (although there is an alarm for that), as the car demands to be driven fast.    Running errands is no longer a chore.  If you are considering this vehicle and need something luxurious, practical,  and a thrill to drive, buy it as the possibility of buyer's remorse is non-existent.  This car won't let you down.",5,2018," Audi S6 Sedan Premium Plus quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)"
"439",2018-05-16,"Ed","2017 Audi S6 Sedan Prestige quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)","Quick, sporty, and comfortable.","Style is subdued, turbo V-8 is nice, smooth comfortable ride when taking it easy, and fun driving when you gun it in Sport mode.",4,2017," Audi S6 Sedan Prestige quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)"
"440",2017-03-28,"Auto Fan(atic)!","2017 Audi S6 Sedan Prestige quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)","All I can say is WOOOOOW!","My first Audi, and definitely not my last!  Similar to anyone else looking at this beast of a car, I checked at BMW and MB.  Although all 3 were great in their own right, I REALLY liked how Audi brought the fun to drive aspect of the BMW together with the luxury of the Benz.  It's not as flashy as either one of its competitors, but that's something I like.  It's understated elegance is perfect for me and anyone else who wants to drive an amazing car that doesn't say ""I'm trying to keep up with the Joneses"".  Car enthusiast know what you're driving but the average person just thinks you got a clean, elegant looking and nice sounding sedan.  Some of my favorite features are the massaging seats (many variations of messaging available), 14 speaker - 630 watt Bose sound system, infotainment system (once you figure it out), options on ambient lighting, Google maps (the best!), Apple Car Play, USB connections (finally), clean exterior lines, gorgeous interior styling, acceleration (off the charts), and finally driving and handling ability!  If I had to give a gripe (and I have a couple), the gas mileage can be really bad if you're not careful and the noise level on highway speeds is higher than I would have liked (It's about the same as the others in it's segment, I'm just used to an SUV and it seemed quite because your higher off the road....I guess).  Keep up the good work Audi, you knocked this one out of the park!",5,2017," Audi S6 Sedan Prestige quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)"
"441",2016-12-04,"John","2017 Audi S6 Sedan Premium Plus quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)","Grown up car","It is true this car doesn't handle as well as other in it's class and price range. With that said, 99% of most drivers (me included) don't drive on the track and don't reach the limits of this car or any other in it's class. And then you enjoy the comforts of a grown up car, while having ample power and fun. For me, I couldn't think of another car to own.",4,2017," Audi S6 Sedan Premium Plus quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)"
"442",2016-08-08,"huntm2000","2017 Audi S6 Sedan Prestige quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)","2017 S6 - super fun to drive!","2017 S6 Prestige Mythos black,  Cold weather, handling package, driver assistance, black optic pkg.    I shopped around at BMW (550xi), Maserati (Ghibli), Mercedes (E400), and Jaguar before making my decision on the 2017 Audi S6.   In comparison no other car felt as athletic, well grounded, and luxurious all in the same package as the S6.  The S6 is awesome, by far the most enjoyable Audi i have ever drove or owned.  I am looking for reasons to take it out (grocery store, pick up fast food, run errands, etc).  The engine gives you massive hp and torque at low rpms, and the exhaust note is intoxicating, but is not overstated.  The S6 has plenty of room for both front and rear passengers, and has lots of tech upgrades such as bose audio system, apple car play, google based navigation, and tons of safety features.  With configurable settings for ride height, transmission, and suspension the car can go from stiff and sporty, to comfort and luxurious for longer drives.  I love this car!",5,2017," Audi S6 Sedan Prestige quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)"
"443",2018-05-04,"Justin T","2013 Audi S6 Sedan Prestige quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)","Great car, horrendous repairs and maintenance","I purchased this car with approximately 40,000 miles on it and by 60,000 it needed over $4,000 dollars in repairs. At 50,000 miles the ""check coolant"" message appeared every day until a visit to the dealer revealed that a new water pump was needed at around $2,000 with labor. Not 5,000 miles later the engine developed a high pitch squeal at idle. The remedy for that was a costly repair to the high pressure oil system.  Throughout the ownership of the car a clunking noise could be heard from the passenger footwell over every bump. This was never actually solved but was believed to be the front drive shaft and was replaced. Granted the dealership sympathized with me over the problems I was having and had Audi cover the cost. The adaptive cruise control went out of calibration several times and disabled the cruise until a $400 calibration was completed. Besides from the mechanical issues several interior rattles showed up in quick succession. Maintenance costs were as expected for oil changes but in order to perform the 75,000 mile service the entire front end would have had to be disassembled adding up to a $2,000 plus charge. All that aside the car itself was fantastic. The engine sounded rich and the acceleration was insane. The interior looked premium and the quilted seats were gorgeous. The exterior of the car had just the right blend of sport and luxury. All in all the dealer was exceptional and I would recommend the car if you don't mind the high maintenance and repair costs.",3,2013," Audi S6 Sedan Prestige quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)"
"444",2012-11-24,"dsmail","2013 Audi S6 Sedan Prestige quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)","2013 Audi S6 is a bargain","I traded my 2011 Audi S4 Prestige with drive Select on a 2013 S6 with the invovation package. Although the S6 was 30% more expensive than the S4, I consider it a bargain. It rides better, handles better, is faster, and is techincally much more advanced than the S4. It also gets just as good gas mileage. I have been driving Audi Quattros since 1987 and This is my eleventh one, so I do have considerable experience with the brand and know what I am saying when I say the 2013 Audi S6 is one awesome car.",5,2013," Audi S6 Sedan Prestige quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)"
"445",2010-09-17,"zschicago","2010 Audi S6 Sedan Prestige quattro 4dr Sedan AWD (5.2L 10cyl 6A)","Awesome machine","Traded a 09 C4S for this. We wanted something we could drive everyday in Chicago and still be fun. The V10 is just awesome. Love the sound. Put the car in S mode and hold on. Drove the Panamera before purchased, I just can't get past the ugly exterior.",4.5,2010," Audi S6 Sedan Prestige quattro 4dr Sedan AWD (5.2L 10cyl 6A)"
"446",2018-08-08,"ML","2016 Audi S6 Sedan Premium Plus quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)","Sport vs comfort","Overall very good car with excellent drive train, decent fuel economy, good handling for big car, and thus far above average reliability. Very good MMI information system.  Downside, sport seats are hard, so consider buying with comfort seat.  20 inch wheels looks great but ride and noise level are affected so go with 19 inch wheels.",4,2016," Audi S6 Sedan Premium Plus quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)"
"447",2018-01-09,"CJW","2016 Audi S6 Sedan Prestige quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)","Great car to drive, fiddly electronics","I have leased the 2016 S6 and just passed the 15K mile threshold.  The car performs largely as advertised.  Accelleration is steady and very powerful, continues to build way past any speed at which I am comfortable to drive (and way past any highway speed limits). The dual clutch transmission is also smooth and fast, though driving with one takes a little getting used to, particularly when changing from reverse to drive or at low speeds. The sedan is also quite nimble for its size, and with the active suspension it has very little body roll. In particular, it is a pleasure to accelerate through and out of turns, let the torque vector push the car around the bends.  The interior is very quiet and comfortable, and the comfort seat package IMHO is great (I think ventilated seats are a must in a warm climate). My only gripe is that the touchpad system is terrible. Audi uses it for radio presets, and it will often mistake a touch for an attempt at setting a new preset, causing you to have to go back and re-input your intended stations. I just don't use it at all for anything but navigation entry (the handwriting recognition is good). The audio quality is solid (I didn't choose the top-level system, just the upgraded sound).  Fuel economy is about what you'd expect for a car of this type, and I average about 22mpg in mixed driving. Overall, if you want a beautiful, understated but very fast, very luxurious sedan, this is a great choice, and I'd get it again.",5,2016," Audi S6 Sedan Prestige quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)"
"448",2017-07-27,"Dennis","2016 Audi S6 Sedan Prestige quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)","Power","Awesome car.",5,2016," Audi S6 Sedan Prestige quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)"
"449",2016-11-17,"P Rogers","2016 Audi S6 Sedan Prestige quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)","Absolutely Fantastic","This car is worth every dollar... and you will pay for the privilege.  Extremely comfortable, fast, quiet inside, great exhaust note on the outside.  Fully adjustable steering, transmission, engine response, exhaust volume, wonderful stereo.  This thing is built like a tank, but dances like a ballerina.  The unaware would be very unwise to challenge you at the stoplight.  Update - Even more impressed on long road trips and handling in the snow, including almost 30mpg at 70mph.  Continues to be supremely fast, comfortable and capable.",5,2016," Audi S6 Sedan Prestige quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)"
"450",2016-08-19,"Wingfoot","2016 Audi S6 Sedan Prestige quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)","2016 Audi s6","I custom ordered the car.it took 63 days,it's my first Audi and I am loving it.traded in my 2012 Acura TL 6 speed manual,all wheel drive,tech package.very happy with the dealership,Coral Springs Audi.tried to order the car from braman but they wouldn't do it and they wouldn't give me the price I wanted.the Audi s6 has the bang and Olufsen music system,sport package,black optic package,black wood and aluminum trim,rear side airbags,black cloth headliner,all weather rubber floor mats front and rear,trunk cargo liner,wheel locks,cargo box,prestige trim.florret silver,black interior.,cargo net.i have had the car 6 months and I can't believe how great this car drives.the power on demand the luxury how this car rides if you have the means buy this car it is so much fun to drive.its now been one year that I bought this car.its the best car I have ever owned.only 2 negatives I have about the car.one is I am only able to rip77 cd to the hard drive.the car only has 10 giga bytes for cd.the other negative is the indivual tire psi is not displayed.thats it for the negative.i love this car if you are able buy one before they do away with the v8 engine.its the best sleeper muscle car.no problems at all with the car.i had my 5000 mile service and 3000 miles later I had to add three quarters of a quart of oil.thats it the car has been a dream to own and drive.edmunds ask me to update my review.well I have 14500 miles on the car and I am still in love with this car.i have to add half a quart of oil every 2200 miles approximately.i drove this car from West Palm Beach to Alpharetta ga. And back beautiful drive 80 miles an hour.a great cruiseing car.nine hour drive.so far I am still very happy with this car.so much fun to drive.the power and the whole package of this car.it blows me away.on the Georgia trip I average 25 miles to the gallon.not bad going 80 miles an hour.edmunds wants me to update my review.its been 2 years of ownership and I am still in love with this car.what can I say that hasn’t been already said.the car just blows me away every time I drive it.if you have the means buy this car you will love the power,luxury ,the quality of the materials.how it handles.i always have a smile on my face when driving this beautiful car.it is just superb to drive.",5,2016," Audi S6 Sedan Prestige quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM)"
